id,geometry_type,geometry_coordinates,from,to,startTime,endTime,category,roadNumbers,length,delay
e2daf21ec4eb84cc672b97719c2d8d3e,LineString,"((-73.8027084465, 40.8957454692), (-73.8025756771, 40.895773664), (-73.8019748623, 40.8959426421), (-73.8018058831, 40.8960029596), (-73.8016355629, 40.8960324848))",The Hamlet,Boston Post Rd / Wynnewood Rd,2024-02-27 14:21:00+00:00,,8,(),95.8681907611,
5f9de8d2ac3a20f4b20404779ef2cde7,LineString,"((-73.8016355629, 40.8960324848), (-73.8018058831, 40.8960029596), (-73.8019748623, 40.8959426421), (-73.8025756771, 40.895773664), (-73.8027084465, 40.8957454692))",Boston Post Rd / Wynnewood Rd,The Hamlet,2024-02-27 13:53:00+00:00,,8,(),95.8681907611,
38d2b3d6d20b0661ebdedcc1bff156d0,LineString,"((-73.9182177777, 40.8805816108), (-73.918323725, 40.880493078), (-73.9184605176, 40.8803683587), (-73.9186134036, 40.8802396465), (-73.9187153275, 40.8801538383), (-73.9189285631, 40.8799781022), (-73.9191364343, 40.8798050908), (-73.9192303116, 40.8797353791), (-73.9193966086, 40.8796106583), (-73.9195347423, 40.8795154698), (-73.9195950921, 40.8794738961), (-73.9197265203, 40.879397403), (-73.9197748001, 40.8793692646), (-73.919825762, 40.8793411263), (-73.9201154406, 40.8791814852), (-73.9202629621, 40.8790889579), (-73.9209040101, 40.8786772731), (-73.9210005696, 40.8786115528))",232nd St/Exit 19 (NY-9A),Henry Hudson Bridge Toll Plaza (NY-9A),2024-02-26 14:57:30+00:00,,9,"('Henry Hudson Pkwy S', 'NY-9A S')",321.456282669,
a929ab8a5dd49f1c00ebf2ecc27345e1,LineString,"((-73.88728252, 40.8210137806), (-73.8873777385, 40.8211076577), (-73.8875480587, 40.821275304), (-73.8875923152, 40.8213168508), (-73.8876955802, 40.821414787), (-73.8877465422, 40.8214589978), (-73.8877975042, 40.8215019399), (-73.8878323729, 40.8215301029), (-73.8878873582, 40.821575709), (-73.8879222269, 40.8215998124))",Garrison Ave,Bruckner Blvd,2024-02-26 12:18:30+00:00,,8,(),84.6104185768,
b16f7f5526d5545da274ad42e0459461,LineString,"((-74.1342335041, 40.8894450056), (-74.1339679654, 40.8894275169), (-74.133603185, 40.8894342336), (-74.1334556635, 40.8894315722), (-74.1333121653, 40.8894208635), (-74.133128434, 40.8893926661), (-74.1330613788, 40.8893752407), (-74.1329688425, 40.8893457126), (-74.1328669186, 40.8893121924), (-74.1328052278, 40.8892880503), (-74.1327274437, 40.8892384354), (-74.1326644118, 40.8891888204), (-74.1326174732, 40.8891459221), (-74.1325879689, 40.8891016297), (-74.1325611468, 40.8890533453), (-74.1325289603, 40.8889755959), (-74.1325101848, 40.8889031692), (-74.1324551995, 40.8886349423), (-74.1324163075, 40.8884418031), (-74.132397532, 40.888347958), (-74.1323800977, 40.8883010038), (-74.132345229, 40.8882420099), (-74.1322956081, 40.888183016), (-74.1322325762, 40.8881293447), (-74.1321641798, 40.8880797289), (-74.1320823725, 40.8880435468), (-74.1319522853, 40.8880086319), (-74.1318785246, 40.8880005843), (-74.1318235393, 40.8879965923), (-74.1317363675, 40.8880019784), (-74.1315901871, 40.8880327745), (-74.1315298374, 40.888052925), (-74.1314533945, 40.8880931626), (-74.1313930448, 40.8881306754), (-74.1313782926, 40.8881454398), (-74.1313420828, 40.8881802912), (-74.1312911208, 40.8882487267), (-74.1312616165, 40.8883305324), (-74.1312388177, 40.8884243775), (-74.1312187012, 40.8885089076), (-74.1311570104, 40.8889608318), (-74.1310832496, 40.8896394092), (-74.131063133, 40.8897694971), (-74.1310725208, 40.8900095855))",exit [156],US-46 E,2024-02-24 04:00:00+00:00,2024-03-19 03:59:00+00:00,8,(),556.0749284175,
fb13567e1f17b84bee99c520f7428c31,LineString,"((-73.8008456523, 40.6709777141), (-73.8008697922, 40.671173521), (-73.800880521, 40.6713237452))",Rockaway Blvd exit [2],Rockaway Blvd exit [2],2024-02-23 21:39:47+00:00,,9,(),38.5963691084,
707a6eb13a6778e9725d4fcbeafe23e2,LineString,"((-73.8246663506, 40.7137844543), (-73.8246583039, 40.7137750514), (-73.8245992953, 40.7137026238), (-73.8245536978, 40.71364627), (-73.8244584794, 40.7135336258), (-73.8243029113, 40.7133472192), (-73.8242023284, 40.7132319061), (-73.8240950401, 40.7131071898), (-73.8239139909, 40.7129006418), (-73.8237275774, 40.7126967616), (-73.8234821553, 40.712424518), (-73.8234620387, 40.7124057753), (-73.8233480448, 40.7122984659), (-73.8232635553, 40.7122193656), (-73.8231790657, 40.7121429336), (-73.8229993577, 40.7119793321), (-73.8228209908, 40.7118224013), (-73.8227700288, 40.7117781175), (-73.8227284546, 40.7117419027), (-73.8225997085, 40.7116333215), (-73.8225380177, 40.7115809686), (-73.8224655981, 40.7115246765), (-73.8223247821, 40.7114120287), (-73.8222684557, 40.7113677447), (-73.8221008177, 40.7112350194), (-73.8219372029, 40.7111062331), (-73.8218768532, 40.7110579461), (-73.8217655415, 40.7109707753), (-73.8216475243, 40.7108769331), (-73.8215429182, 40.7107950991), (-73.8213591869, 40.7106435661), (-73.8211848433, 40.7104893642), (-73.8210963304, 40.7104101982), (-73.8210332985, 40.7103498388), (-73.8208334739, 40.7101138014), (-73.820758372, 40.7100226265), (-73.8206336493, 40.709855017), (-73.8206054861, 40.709818801), (-73.8205612297, 40.7097597754), (-73.8204284603, 40.7095733583), (-73.8203614051, 40.7094848512), (-73.8202407057, 40.7093158425), (-73.8201615805, 40.7092072573), (-73.8200663621, 40.7090825335), (-73.820014059, 40.7090154379), (-73.8199778492, 40.708960478), (-73.819871902, 40.7088022058), (-73.8197364504, 40.7085970423), (-73.8195312614, 40.7082523484), (-73.8193891043, 40.7080177013), (-73.8192295129, 40.7077360349), (-73.8191114957, 40.7075281994), (-73.8189921374, 40.7073202998), (-73.818961292, 40.7072706757), (-73.8188888724, 40.7071513491), (-73.8188794846, 40.7071365445), (-73.8188110883, 40.7070118803), (-73.8186970944, 40.7068039791), (-73.8186514969, 40.7067288752), (-73.8186005349, 40.7066430331), (-73.818410098, 40.7063212035), (-73.8182961042, 40.7061374454), (-73.8182397778, 40.7060368611), (-73.8179581458, 40.70555408), (-73.8178682918, 40.7053864592), (-73.81756252, 40.7048164309), (-73.8174807126, 40.7046461395), (-73.817447185, 40.7045683644), (-73.8174136574, 40.7044905893), (-73.8172151739, 40.704050688), (-73.8171655531, 40.7039393619), (-73.8170904512, 40.7037744058), (-73.8170421714, 40.7036644772), (-73.8168651457, 40.7032768663), (-73.8167189653, 40.7029576892), (-73.8166532511, 40.702812874), (-73.8165942425, 40.7026854693), (-73.8165325517, 40.7025499944), (-73.8164815898, 40.7024427326), (-73.816253602, 40.7019545242), (-73.8160014743, 40.7014140784), (-73.8158526117, 40.701093558), (-73.8157292301, 40.7008387418), (-73.8156340117, 40.7006482964))",Exit 11 (I-678),Jamaica Ave/Exit 6 (I-678),2024-02-23 21:35:58+00:00,,7,"('I-678 S',)",1664.3606321359,
3f0a7a21ad06498dcd3f5148c61f24f3,LineString,"((-73.8288049991, 40.9112164931), (-73.8294661636, 40.9112084484))",N Fulton Ave / S Fulton Ave,Franklin Ave,2024-02-20 14:32:00+00:00,,8,(),55.5667213927,
61d75fa2d7687a3fffd2a4718e7bc855,LineString,"((-74.2390314336, 40.5175124444), (-74.2384949918, 40.5169236704))",St Andrews Pl,Maiden Ln,2024-02-16 18:50:41+00:00,,8,(),79.6393924761,
a52b47009c43887e9ead3ff70a411d5e,LineString,"((-73.7702255542, 40.5939768259), (-73.7703610057, 40.5938896929), (-73.7705836291, 40.5937662809), (-73.7708545322, 40.5936308392), (-73.7709913249, 40.5935745112), (-73.7712675924, 40.5934686017), (-73.7715921397, 40.5933586185), (-73.7718576784, 40.593287524), (-73.7722077066, 40.5932044), (-73.7724196012, 40.5931655111), (-73.772699892, 40.5931145291))",Beach 38th St,Beach 41st St,2024-02-15 15:00:00+00:00,,8,(),232.4102740342,
ba90be323fbe646aad88d11837b3c563,LineString,"((-73.9934376474, 40.6921537592), (-73.9917719956, 40.6917004301), (-73.9914474483, 40.6915958837))",Clinton St / Aitken Pl,Court St,2024-02-15 02:27:30+00:00,2024-05-15 01:25:00+00:00,9,(),178.9355116729,
240f95417e1ba70dadc7ca8287cf5799,LineString,"((-74.031417727, 40.7827266163), (-74.0310180779, 40.7832496466), (-74.0309483404, 40.7833448464), (-74.030570149, 40.7838598117))",44th St,46th St,2024-02-12 14:46:30+00:00,,8,(),144.8153454723,
b2d9d23f0de014a3c7f4f56a6ea2df51,LineString,"((-73.8873227532, 40.8224460893), (-73.887474298, 40.8223884322), (-73.8875735397, 40.8223374351), (-73.8876432772, 40.8222985529), (-73.8877425189, 40.8222408957), (-73.8878390784, 40.8221725189), (-73.8879517312, 40.8221027465), (-73.8882159288, 40.8219082715), (-73.8883057828, 40.8218452858), (-73.8897421057, 40.8208944043), (-73.8898118431, 40.8208487976), (-73.8899955745, 40.8207214288), (-73.8902128334, 40.820555113), (-73.8903214629, 40.8204625672), (-73.8905360396, 40.8202640913), (-73.8905856604, 40.8202184842), (-73.8906406457, 40.8201675489), (-73.890695631, 40.8201165501), (-73.8907264764, 40.8200870545), (-73.8909678752, 40.8198564176), (-73.8911274667, 40.8197035472), (-73.8915284569, 40.8193173101), (-73.8918516631, 40.818990063), (-73.892055511, 40.8187660827), (-73.8921923036, 40.8186145419), (-73.8923156853, 40.8184871687), (-73.89294064, 40.8178555007), (-73.8930640216, 40.8177293948))",Bronx River Ave (Bronx) (South) (I-278),I-895 (I-278),2024-02-09 20:07:57+00:00,,7,"('I-278 W',)",717.6834543585,
c05916bc7342a068c23d6c28093a34c9,LineString,"((-73.8644797201, 40.8254729218), (-73.8646956379, 40.8254514837), (-73.8647667165, 40.8254434286), (-73.8648404772, 40.8254367688), (-73.8649732466, 40.8254233224), (-73.8650550539, 40.8254152673), (-73.8653085227, 40.825388438), (-73.8661520774, 40.8252879072), (-73.8663076455, 40.825269133), (-73.8665141756, 40.8252409716), (-73.8675334151, 40.8251081565), (-73.8676205869, 40.8250974374), (-73.8677614028, 40.8250786631), (-73.8685647244, 40.8249700132), (-73.8693774338, 40.8248654225), (-73.8697167332, 40.8248171547), (-73.8697368498, 40.8248144907))",I-295 (I-278),Bronx River Ave (Bronx) (North) (I-278),2024-02-09 20:07:57+00:00,,9,"('I-278 W',)",448.4177651865,
ef933faa5acc19999f5fae8720b17bf6,LineString,"((-74.0005776878, 40.7576868558), (-74.0003604288, 40.7579778346), (-74.0003201957, 40.7580341508))",W 37th St (11th Ave),W 40th St (11th Ave),2024-02-06 16:36:30+00:00,,9,(),44.2918043707,
5697f03ab6cb6bfe63f8d5af3d96fccd,LineString,"((-73.9838004704, 40.785455709), (-73.9837226863, 40.7854034142), (-73.9836086924, 40.7853202756), (-73.9835215206, 40.785266648), (-73.9834906752, 40.7852317424), (-73.9834692175, 40.7851982331), (-73.9834611709, 40.7851714509), (-73.9834558065, 40.7851218215), (-73.9834611709, 40.7850748575), (-73.9834772642, 40.7850426808), (-73.983513474, 40.7849917185), (-73.9835765059, 40.7849286978), (-73.9836435611, 40.7848897937), (-73.983718663, 40.7848522224), (-73.9837615783, 40.7848334367), (-73.983796447, 40.7848200456), (-73.98387289, 40.7848012599), (-73.9839479919, 40.7847931999), (-73.9840177293, 40.7847985944), (-73.9840794201, 40.7848173801), (-73.9841317232, 40.7848441623), (-73.9841732974, 40.7848790681), (-73.9842014606, 40.7849179722), (-73.9842175539, 40.7849595417), (-73.9842175539, 40.7849903857), (-73.984206825, 40.7850346208), (-73.9841209943, 40.7852425314))",W 79th St,Henry Hudson Pkwy N,2024-02-02 15:29:30+00:00,,8,(),172.9886543864,
562663686372697d8ea4fb02765edb8f,LineString,"((-74.1346666809, 40.7825978414), (-74.1336501236, 40.7821123788))",Bellville Tpke / Rutherford Pl,Bellville Tpke / Argyle Pl,2024-01-29 12:16:30+00:00,,8,(),101.191249321,
5786d824f1705258e220ab6a97029b90,LineString,"((-73.7933783824, 40.6629069178), (-73.7933770413, 40.6629927528), (-73.7933797235, 40.6636123504), (-73.7933636303, 40.6639315252), (-73.7933770413, 40.6641085966), (-73.7933971579, 40.6641595244), (-73.7934280033, 40.6641944299), (-73.7934575076, 40.6642266015), (-73.7934963996, 40.6642668478), (-73.7935983235, 40.664321781), (-73.7937257285, 40.6643674315), (-73.7938182647, 40.6643942623), (-73.7938491101, 40.6643982679), (-73.7944552893, 40.6644827657), (-73.79454112, 40.6644948459), (-73.7952130134, 40.6645672634))",150th Ave,Cargo Plz,2024-01-24 11:07:30+00:00,2024-12-22 04:55:00+00:00,8,(),304.1849381727,
5a3e6b61135941a39f8f4c7f03c95ef2,LineString,"((-74.1485699113, 40.7010895546), (-74.1469552215, 40.7005410315), (-74.1458608802, 40.7001480646))",Davit St,Marlin St,2024-01-22 16:12:00+00:00,,8,(),251.2366925136,
2972553bb2d902e027726ea735aac512,LineString,"((-74.1458608802, 40.7001480646), (-74.1456369157, 40.7004846666), (-74.1452587243, 40.701120374), (-74.1448724862, 40.7017708176))",Kellogg St,Port St,2024-01-22 15:06:30+00:00,,8,(),198.7821209918,
9914bfbd8780f7658961f864ee0dc014,LineString,"((-74.0777166779, 40.701470379), (-74.0779004093, 40.7013684532), (-74.0780318375, 40.7012934068), (-74.078320175, 40.7011271097), (-74.0786500867, 40.7009353306), (-74.0789276953, 40.7007757049), (-74.0792897935, 40.7005611119), (-74.0793420966, 40.7005316268))",Bay View Ave (Garfield Ave),Danforth Ave (Garfield Ave),2024-01-22 13:38:52+00:00,,8,(),172.2604477801,
3507206b7b4cd8cbbef3a24b56eea137,LineString,"((-74.077178895, 40.7018955551), (-74.0771386619, 40.7019384475), (-74.0770769711, 40.7020108879), (-74.0770206447, 40.7020739237), (-74.0768127735, 40.7022817761), (-74.0765901501, 40.702478889))",Danforth Ave (Garfield Ave),Bay View Ave (Garfield Ave),2024-01-22 12:59:43+00:00,,8,(),81.7648573997,
632c9b3100ebc3b31a0d38fb017bda8a,LineString,"((-74.0804914232, 40.6997899822), (-74.0799388881, 40.7001427267), (-74.079476207, 40.7004404388), (-74.0793420966, 40.7005316268), (-74.0792897935, 40.7005611119), (-74.0789276953, 40.7007757049), (-74.0786500867, 40.7009353306), (-74.078320175, 40.7011271097), (-74.0780318375, 40.7012934068), (-74.0779004093, 40.7013684532), (-74.0777166779, 40.701470379))",Danforth Ave (Garfield Ave),Bay View Ave (Garfield Ave),2024-01-22 12:59:43+00:00,,8,(),299.4995578902,
3b0fcbf79235b8d95790f1266d1f8bf3,LineString,"((-74.1458608802, 40.7001480646), (-74.1469552215, 40.7005410315), (-74.1485699113, 40.7010895546))",Marlin St,Davit St,2024-01-20 22:03:39+00:00,,8,(),251.2366925136,
df65c1d4f6e9f958f596d830d02df403,LineString,"((-74.1448724862, 40.7017708176), (-74.1452587243, 40.701120374), (-74.1456369157, 40.7004846666), (-74.1458608802, 40.7001480646))",Port St,Kellogg St,2024-01-20 19:27:52+00:00,,8,(),198.7821209918,
7564736baca21a489e23d5f9a39665f4,LineString,"((-73.8920058901, 40.6979298929), (-73.8920568521, 40.6981444943), (-73.8921386595, 40.698802974))",Cooper Ave,75th Ave,2024-01-20 07:21:30+00:00,,8,(),97.7899331266,
9749348a49d1717761f2673925ed63b2,LineString,"((-73.8086160118, 40.6885582461), (-73.8087568278, 40.6888037028), (-73.8088641162, 40.6889873816), (-73.8088989849, 40.689055832), (-73.8090585763, 40.6893374504), (-73.8092047567, 40.6896056572), (-73.8094930942, 40.6900991677), (-73.8096312279, 40.6903499574), (-73.8097774083, 40.6905954075), (-73.8100134427, 40.6910084505), (-73.8101368243, 40.6912364207), (-73.8102830047, 40.6914926082), (-73.8104345495, 40.6917648103), (-73.8105445201, 40.6919753641), (-73.8105525667, 40.6919901086))",Linden Blvd/Exit 3 (I-678),Liberty Ave/Exit 4 (I-678),2024-01-19 05:00:00+00:00,2024-03-18 03:59:00+00:00,7,"('I-678 N',)",415.1045489491,
288f38270fa89dbbbb6db294ade2b077,LineString,"((-73.8844045098, 40.8342129252), (-73.8852520878, 40.8345120032), (-73.8858555848, 40.8347144953), (-73.8860996659, 40.8348030259), (-73.8869579727, 40.8350993743), (-73.8878135974, 40.8353971166))",Cross Bronx Expy E / W Farms Rd,Boston Rd,2024-01-15 20:58:15+00:00,,8,(),315.5982900047,
a028365625a1d89032b34a6eb35b4277,LineString,"((-74.1132908161, 40.7482910444), (-74.1131768222, 40.7482682479))",I-280 (New Jersey Tpke),NJ-7 (Newark Tpke),2024-01-15 14:00:00+00:00,2024-09-01 03:59:00+00:00,7,"('County Hwy-508',)",9.9317249293,
587e55aa18500204129706ffa7cc7546,LineString,"((-74.0024833973, 40.7551159276), (-74.0032223458, 40.7554324419))",NY-495/Lincoln Tunnel Expy (W 33rd St),NY-9A/West Side Hwy/12th Ave (W 33rd St),2024-01-11 14:04:00+00:00,,8,(),71.5035556252,
49c382e58a646325bfebdcde93130568,LineString,"((-73.7805896098, 40.645240569), (-73.7805694933, 40.6452674074), (-73.780502438, 40.6453451881), (-73.7804581816, 40.6454135561), (-73.7804327006, 40.6454806521), (-73.7804259951, 40.64554902), (-73.7804353828, 40.6456201225), (-73.7804595227, 40.6456884903), (-73.7805037791, 40.6457649349), (-73.7806191141, 40.6459191593), (-73.7808216209, 40.6461806724), (-73.7809034283, 40.6462772767), (-73.7809731657, 40.6463376305), (-73.7810589964, 40.6463952496), (-73.7811931068, 40.6464623446), (-73.7812306578, 40.6464784347), (-73.7813352639, 40.6465333826))",JFK Intl Airport,Queens,2024-01-11 05:05:00+00:00,2024-10-11 03:59:00+00:00,8,(),175.456885595,
9169aa22ba1afd70c30555463eb31850,LineString,"((-73.7876693005, 40.6446022298), (-73.7874507005, 40.6446705986), (-73.7873997385, 40.6446773401), (-73.7870014305, 40.6447417021))",Queens,Queens,2024-01-08 12:00:00+00:00,2025-01-02 04:59:00+00:00,8,(),58.6724664021,
0e015cf00d4e58784c046f7e0b5b4464,LineString,"((-74.0320346351, 40.7817838058), (-74.0314646657, 40.7826595315))",Bergen Tpke,44th St,2024-01-06 18:19:22+00:00,,8,(),108.5593093767,
4fcbc439e581263ed7d13848e0ac089c,LineString,"((-73.7952130134, 40.6645672634), (-73.79454112, 40.6644948459), (-73.7944552893, 40.6644827657), (-73.7938491101, 40.6643982679), (-73.7938182647, 40.6643942623), (-73.7937257285, 40.6643674315), (-73.7935983235, 40.664321781), (-73.7934963996, 40.6642668478), (-73.7934575076, 40.6642266015), (-73.7934280033, 40.6641944299), (-73.7933971579, 40.6641595244), (-73.7933770413, 40.6641085966), (-73.7933636303, 40.6639315252), (-73.7933797235, 40.6636123504), (-73.7933770413, 40.6629927528), (-73.7933783824, 40.6629069178))",Cargo Plz,150th Ave,2024-01-02 05:00:00+00:00,2024-12-31 05:00:00+00:00,8,(),304.1849381727,
935feceef487d12e3ebae01076f261d6,LineString,"((-73.792013138, 40.663459502), (-73.7922277147, 40.6635090951), (-73.792487889, 40.6635520122), (-73.7927547688, 40.6635801785), (-73.7931061382, 40.663603004), (-73.7933797235, 40.6636123504))",148th St / 150th St,147th St / Cargo Service Rd,2024-01-02 05:00:00+00:00,2024-12-31 05:00:00+00:00,8,(),116.9501504535,
bb1cbede5d98a7d5072e50fa4dca2b72,LineString,"((-73.7811475093, 40.6476947821), (-73.7812413866, 40.6475432327), (-73.7812816197, 40.6474976343), (-73.7813084418, 40.6474708603), (-73.7813526983, 40.6474225272), (-73.7813969547, 40.6473541613), (-73.7814278001, 40.6473032206), (-73.7814505989, 40.6472468742), (-73.7814573044, 40.6471851857), (-73.7814505989, 40.647118155), (-73.7814278001, 40.647060473), (-73.781387567, 40.6469961132), (-73.7813446517, 40.6469464442), (-73.7812869842, 40.6469075867), (-73.7812319989, 40.6468794133), (-73.7811340983, 40.6468338145), (-73.7810174222, 40.6467815379), (-73.7808913583, 40.6467144432), (-73.7808082099, 40.6466635021), (-73.7807264025, 40.6466004775), (-73.7806513006, 40.646529376), (-73.7805855865, 40.6464556033), (-73.7805386479, 40.646391243), (-73.7804943914, 40.6462759412))",Queens,Van Wyck Expy S,2024-01-01 10:06:30+00:00,,8,(),198.4786446991,
2a1d03955e3466270a2724edd56cc1b3,LineString,"((-73.7722479398, 40.6815523076), (-73.7722546453, 40.6816569333), (-73.7722573275, 40.6816743497), (-73.7722667152, 40.6816944994), (-73.7723056073, 40.6817695679), (-73.7725429828, 40.682206756), (-73.7728125448, 40.6826493441), (-73.7729868884, 40.6829497405), (-73.7731075878, 40.6831576526), (-73.7732376749, 40.6833762424), (-73.7732872958, 40.6834298887), (-73.77334094, 40.6834499743), (-73.7734294529, 40.683479467), (-73.773534059, 40.683479467))",Baisley Blvd / 125th Ave,Victoria Dr / 120th Ave,2023-12-29 23:29:34+00:00,,8,(),249.4487772926,
bd233969385442ccdb6a9dad56afd499,LineString,"((-74.0318482216, 40.7843627145), (-74.0322653051, 40.7837512212), (-74.0326743419, 40.7831463229))",46th St,Bergen Tpke / 43rd St,2023-12-22 19:13:23+00:00,,8,(),152.0930459274,
18ac09d2266fa44f2b83d4a4b2c0ce71,LineString,"((-74.0135045941, 40.7069581895), (-74.0134241278, 40.7070789143), (-74.0132269855, 40.7073618544), (-74.0129466946, 40.707768249))",I-478/Brooklyn Battery Tunnel (Trinity Pl),Rector St (Trinity Pl),2023-12-19 16:24:06+00:00,2024-04-19 04:00:00+00:00,9,(),101.613123487,
10f83b9155c3cbc71d01c344aa3ea4a6,LineString,"((-74.0140665169, 40.7063855695), (-74.0139632518, 40.7064365286), (-74.0138586457, 40.7065116327), (-74.0137634273, 40.7065974751), (-74.0136802788, 40.7066953263), (-74.0135904248, 40.7068241211), (-74.0135045941, 40.7069581895))",Battery Pl (Greenwich St),I-478/Brooklyn Battery Tunnel (Greenwich St),2023-12-19 16:22:41+00:00,2024-04-19 04:00:00+00:00,9,(),80.716026783,
77154cfac3648f8eb6e91022de3aa730,LineString,"((-74.2529065009, 40.8846880864), (-74.2536695894, 40.8844050773), (-74.2540477808, 40.8842642693), (-74.2551179822, 40.8838686494), (-74.2558073099, 40.8836299328), (-74.2560031112, 40.8835749905), (-74.2561747726, 40.8835334193), (-74.2563625272, 40.8835038886), (-74.2565341886, 40.883490454), (-74.2566870745, 40.8834824059), (-74.2568533715, 40.8834824059), (-74.2570169862, 40.8834877924), (-74.2572235163, 40.8835293636), (-74.2574515041, 40.8835816444), (-74.2575990256, 40.883628602), (-74.2577358182, 40.8836782212), (-74.2581622895, 40.8838686494), (-74.2584922012, 40.8840269483), (-74.2594095166, 40.8844976605), (-74.260042518, 40.8848382721), (-74.2601363953, 40.8848986631), (-74.2602114971, 40.8849468872), (-74.2607693966, 40.8853090419), (-74.2613044973, 40.8856537048), (-74.2623974975, 40.8863095037), (-74.2627260681, 40.8865334459), (-74.2627394791, 40.886544155))",State Route 23,US Highway 46,2023-12-19 16:14:34+00:00,,8,(),967.656,
4c2410d3eb4f85ac3165e132b1e0ad40,LineString,"((-74.2627394791, 40.886544155), (-74.2627260681, 40.8865334459), (-74.2623974975, 40.8863095037), (-74.2613044973, 40.8856537048), (-74.2607693966, 40.8853090419), (-74.2602114971, 40.8849468872), (-74.2601363953, 40.8848986631), (-74.260042518, 40.8848382721), (-74.2594095166, 40.8844976605), (-74.2584922012, 40.8840269483), (-74.2581622895, 40.8838686494), (-74.2577358182, 40.8836782212), (-74.2575990256, 40.883628602), (-74.2574515041, 40.8835816444), (-74.2572235163, 40.8835293636), (-74.2570169862, 40.8834877924), (-74.2568533715, 40.8834824059), (-74.2566870745, 40.8834824059), (-74.2565341886, 40.883490454), (-74.2563625272, 40.8835038886), (-74.2561747726, 40.8835334193), (-74.2560031112, 40.8835749905), (-74.2558073099, 40.8836299328), (-74.2551179822, 40.8838686494), (-74.2540477808, 40.8842642693), (-74.2536695894, 40.8844050773), (-74.2529065009, 40.8846880864))",US Highway 46,State Route 23,2023-12-19 16:14:34+00:00,,8,(),967.6563367068,
cdaae8732cdb2a7096b4196970f704a6,LineString,"((-73.8255796427, 40.5838528578), (-73.8263548011, 40.5836342602), (-73.8264003987, 40.5836208286), (-73.8274706001, 40.5833190938), (-73.8276167805, 40.5832775256), (-73.8280016775, 40.5831689262), (-73.8287661071, 40.582966368), (-73.8288787598, 40.5829395681), (-73.8289914126, 40.5829167787), (-73.8290624911, 40.5829020101), (-73.8291523452, 40.5828872415), (-73.8292287881, 40.5828725366), (-73.8293360765, 40.582851084), (-73.8294192249, 40.5828336418), (-73.8294728691, 40.5828242204), (-73.8295573587, 40.5828054414), (-73.8301474447, 40.5826485248))",Beach 104th St,Beach 108th St,2023-12-18 16:11:32+00:00,2024-03-19 03:59:00+00:00,8,(),408.5852961183,
ea1da0086f7fde7c42cbb36ef0775e77,LineString,"((-74.0168117578, 40.8499494716), (-74.017058521, 40.8496798823), (-74.017134964, 40.8496262433), (-74.0171832438, 40.8495980923), (-74.0172261591, 40.8495806564), (-74.0172570045, 40.8495658834), (-74.0172932143, 40.8495538368), (-74.0173441763, 40.8495390639), (-74.017404526, 40.8495283487), (-74.0175091322, 40.8495176336), (-74.0176284905, 40.8495229595), (-74.017918169, 40.8495564998), (-74.0186665054, 40.8496973181), (-74.0191774662, 40.8498113167))",Ridgefield Park,Emerson St,2023-12-12 11:23:30+00:00,,8,(),223.9124426367,
19075e5e0de0fa32a019f8bfc1186d99,LineString,"((-74.1841923292, 40.6893454584), (-74.1842030581, 40.6892529205), (-74.1841963525, 40.6891671194), (-74.1841829415, 40.6890987326), (-74.1841588016, 40.6890276129), (-74.1841239329, 40.6889431462), (-74.1840233501, 40.6887822206), (-74.1839348372, 40.6886534544), (-74.1838248666, 40.6885166798), (-74.183714896, 40.6883986543), (-74.1836666163, 40.6883584226), (-74.1836277242, 40.6883249279), (-74.1835123892, 40.6882363927), (-74.1833273168, 40.6881116931), (-74.1832025941, 40.6880392376), (-74.1830523904, 40.6879655109), (-74.1829531487, 40.6879266136), (-74.1827788051, 40.6878689033), (-74.1825937326, 40.6878165953), (-74.1825105842, 40.6878005152), (-74.1823644038, 40.6877723592), (-74.1822182234, 40.6877549443), (-74.1820747252, 40.6877415336), (-74.1819017227, 40.6877334618), (-74.1817716356, 40.6877334618), (-74.181610703, 40.6877428684), (-74.1814604993, 40.6877616179), (-74.1812687214, 40.6877965111), (-74.1811037655, 40.6878340737), (-74.1809240575, 40.6878877164), (-74.1807014342, 40.6879641126), (-74.180519044, 40.6880325641), (-74.1802856918, 40.6881291079), (-74.1800603862, 40.6882417315), (-74.1799410279, 40.6883637614))",Colonel Roberts Rd,Express Rd,2023-12-11 09:21:30+00:00,,8,(),475.4860784613,
1020a2a47194dfdef0e17a7d7bd1f550,LineString,"((-74.0267989631, 40.7580502775), (-74.0269531901, 40.7580060244), (-74.0271664257, 40.757946978), (-74.0273179705, 40.7579121216), (-74.0273903902, 40.7578960584), (-74.0274601276, 40.7578759318), (-74.0275727804, 40.7578490752), (-74.0276022847, 40.7578343453), (-74.0276170368, 40.757815552), (-74.0276304479, 40.7577806955), (-74.0276452, 40.757724379), (-74.0276814099, 40.7575942859), (-74.027709573, 40.7574950492), (-74.0278074737, 40.7571610846), (-74.0279053743, 40.7567909915), (-74.0279925461, 40.7565160711), (-74.0280140038, 40.7564288963), (-74.0280274148, 40.7562880704), (-74.0280180271, 40.7561043233))",19th St,Park Ave / 16th St,2023-11-15 14:47:07+00:00,,8,(),268.2980262346,
